#ENSG	canENSP	ENST	Sample	GTExMDTs	N_GTEx	MedianMDTenrGTEx	Pvalue	Qvalue	N_GTeX_MDTs	EnrPcawg	MedRelExprGTEx	RelExprPcawg	MissedInts	StringIntN	MissedCanN	MissedComN
ENSG00000204084	ENSP00000362115	ENST00000373023	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000373027:83	88	5.223107569721115	6.462e-27	6.649e-27	83	2.934	0.061	0.535	-	0	0	0
ENSG00000204116	ENSP00000362601	ENST00000498407	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000373504:78	88	13.6579945799458	6.462e-27	6.649e-27	78	12.130	0.071	0.924	-	0	0	0
ENSG00000204152	ENSP00000363211	ENST00000374098	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000462932:44	88	3.878945480631277	6.462e-27	6.649e-27	44	2.022	0.000	0.616	-	0	0	0
ENSG00000204152	ENSP00000363211	ENST00000374098	d28cd72f-27c3-4bea-bfc1-233461270a0b	ENST00000462932:44	88	3.878945480631277	6.462e-27	6.649e-27	44	2.009	0.000	0.510	-	0	0	0
ENSG00000204152	ENSP00000363211	ENST00000374098	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000462932:44	88	3.878945480631277	6.462e-27	6.649e-27	44	8.098	0.000	0.890	-	0	0	0
ENSG00000204152	ENSP00000363211	ENST00000374098	ffac8b7c-64ac-429c-800b-fb2a5b6deefe	ENST00000462932:44	88	3.878945480631277	6.462e-27	6.649e-27	44	3.636	0.000	0.670	-	0	0	0
ENSG00000204152	ENSP00000363211	ENST00000374098	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000462932:44	88	3.878945480631277	6.462e-27	6.649e-27	44	4.328	0.000	0.812	-	0	0	0
ENSG00000204152	ENSP00000363211	ENST00000374098	874d730a-f299-4a0d-a582-8a1c627d1033	ENST00000462932:44	88	3.878945480631277	6.462e-27	6.649e-27	44	5.283	0.000	0.808	-	0	0	0
ENSG00000204152	ENSP00000363211	ENST00000374098	b2ee51d4-301a-47f2-9be0-de43df53cad6	ENST00000462932:44	88	3.878945480631277	6.462e-27	6.649e-27	44	6.553	0.000	0.868	-	0	0	0
ENSG00000204152	ENSP00000363211	ENST00000374098	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000462932:44	88	3.878945480631277	6.462e-27	6.649e-27	44	10.659	0.000	0.858	-	0	0	0
ENSG00000204152	ENSP00000363211	ENST00000374098	3a5a0fa3-1cbd-4123-a217-e5644dbbddde	ENST00000462932:44	88	3.878945480631277	6.462e-27	6.649e-27	44	3.297	0.000	0.738	-	0	0	0
ENSG00000204152	ENSP00000363211	ENST00000374098	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000462932:44	88	3.878945480631277	6.462e-27	6.649e-27	44	3.387	0.000	0.772	-	0	0	0
ENSG00000204152	ENSP00000363211	ENST00000451577	c3a004b4-f231-4be4-9738-2f3b6290598f	ENST00000462932:44	88	3.878945480631277	6.462e-27	6.649e-27	44	2.358	0.068	0.588	-	0	0	0
ENSG00000204152	ENSP00000363211	ENST00000478381	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000462932:44	88	3.878945480631277	5.751e-25	5.833e-25	44	2.342	0.022	0.550	-	0	0	0
ENSG00000204152	ENSP00000363211	ENST00000483296	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000462932:44	88	3.878945480631277	5.751e-25	5.833e-25	44	2.380	0.147	0.570	-	0	0	0
ENSG00000204152	ENSP00000363211	ENST00000483296	1dc3f8d9-c9fd-4178-a0d1-520fcf2a5ebe	ENST00000462932:44	88	3.878945480631277	6.462e-27	6.649e-27	44	6.872	0.147	0.873	-	0	0	0
ENSG00000204152	ENSP00000363211	ENST00000483296	4c006fb2-f1e6-4d7d-b6f5-bf28b46035c0	ENST00000462932:44	88	3.878945480631277	6.462e-27	6.649e-27	44	3.675	0.147	0.776	-	0	0	0
ENSG00000204160	ENSP00000363257	ENST00000374141	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000374142:82	88	3.2746784279042345	6.462e-27	6.649e-27	82	3.745	0.227	0.729	-	0	0	0
ENSG00000204160	ENSP00000363257	ENST00000374141	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000374142:82	88	3.2746784279042345	6.462e-27	6.649e-27	82	4.045	0.227	0.698	-	0	0	0
ENSG00000204160	ENSP00000363257	ENST00000374141	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000374142:82	88	3.2746784279042345	6.462e-27	6.649e-27	82	2.361	0.227	0.693	-	0	0	0
ENSG00000204160	ENSP00000363257	ENST00000374141	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000374142:82	88	3.2746784279042345	6.462e-27	6.649e-27	82	2.926	0.227	0.740	-	0	0	0
ENSG00000204160	ENSP00000363257	ENST00000374141	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000374142:82	88	3.2746784279042345	6.462e-27	6.649e-27	82	2.065	0.227	0.671	-	0	0	0
ENSG00000204160	ENSP00000363257	ENST00000374141	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000374142:82	88	3.2746784279042345	6.462e-27	6.649e-27	82	2.782	0.227	0.731	-	0	0	0
ENSG00000204160	ENSP00000363257	ENST00000374141	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000374142:82	88	3.2746784279042345	6.462e-27	6.649e-27	82	3.935	0.227	0.671	-	0	0	0
ENSG00000204178	ENSP00000363463	ENST00000399763	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000374343:88	88	15.781485587583148	6.462e-27	6.649e-27	88	2.969	0.034	0.727	-	0	0	0
ENSG00000204267	ENSP00000364034	ENST00000374899	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000374897:59	88	4.0	6.462e-27	6.649e-27	59	5.798	0.252	0.853	-	0	0	0
ENSG00000204267	ENSP00000364034	ENST00000374899	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000374897:59	88	4.0	6.462e-27	6.649e-27	59	7.584	0.252	0.884	-	0	0	0
ENSG00000204267	ENSP00000364034	ENST00000374899	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000374897:59	88	4.0	6.462e-27	6.649e-27	59	3.159	0.252	0.760	-	0	0	0
ENSG00000204267	ENSP00000364034	ENST00000374899	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000374897:59	88	4.0	6.462e-27	6.649e-27	59	4.533	0.252	0.819	-	0	0	0
ENSG00000204310	ENSP00000337463	ENST00000412465	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000375107:88	88	5.548872180451127	6.462e-27	6.649e-27	88	4.336	0.002	0.683	-	0	0	0
ENSG00000204310	ENSP00000337463	ENST00000412465	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000375107:88	88	5.548872180451127	6.462e-27	6.649e-27	88	3.510	0.002	0.663	-	0	0	0
ENSG00000204310	ENSP00000337463	ENST00000412465	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000375107:88	88	5.548872180451127	6.462e-27	6.649e-27	88	2.460	0.002	0.597	-	0	0	0
ENSG00000204351	ENSP00000364543	ENST00000491994	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000375394:54	88	2.4764022835605806	6.462e-27	6.649e-27	54	2.671	0.186	0.464	PF00270:DEAD:315-460:PF13181:TPR_8:ENSP00000351596:931:1	1	1	0
ENSG00000204351	ENSP00000364543	ENST00000491994	64b434c0-0692-4034-9561-698a4d34629d	ENST00000375394:54	88	2.4764022835605806	6.462e-27	6.649e-27	54	2.971	0.186	0.455	PF00270:DEAD:315-460:PF13181:TPR_8:ENSP00000351596:931:1	1	1	0
ENSG00000204370	ENSP00000364699	ENST00000528182	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000375549:88	88	49.703919352444885	6.462e-27	6.649e-27	88	9.995	0.002	0.864	PF05328:CybS:53-158:PF00890:FAD_binding_2:ENSP00000264932:998:1,PF05328:CybS:53-158:PF01127:Sdh_cyt:ENSP00000356953:999:1,PF05328:CybS:53-158:PF13534:Fer4_17:ENSP00000364649:999:1	3	3	0
ENSG00000204370	ENSP00000364699	ENST00000528182	778a27dd-94f3-484f-9da5-9ba003dde54d	ENST00000375549:88	88	49.703919352444885	6.462e-27	6.649e-27	88	2.173	0.002	0.530	PF05328:CybS:53-158:PF00890:FAD_binding_2:ENSP00000264932:998:1,PF05328:CybS:53-158:PF01127:Sdh_cyt:ENSP00000356953:999:1,PF05328:CybS:53-158:PF13534:Fer4_17:ENSP00000364649:999:1	3	3	0
ENSG00000204370	ENSP00000364699	ENST00000528182	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000375549:88	88	49.703919352444885	6.462e-27	6.649e-27	88	4.769	0.002	0.714	PF05328:CybS:53-158:PF00890:FAD_binding_2:ENSP00000264932:998:1,PF05328:CybS:53-158:PF01127:Sdh_cyt:ENSP00000356953:999:1,PF05328:CybS:53-158:PF13534:Fer4_17:ENSP00000364649:999:1	3	3	0
ENSG00000204370	ENSP00000364699	ENST00000528182	5f8c2272-4530-45b3-a6d7-00de9be46d71	ENST00000375549:88	88	49.703919352444885	6.462e-27	6.649e-27	88	2.032	0.002	0.626	PF05328:CybS:53-158:PF00890:FAD_binding_2:ENSP00000264932:998:1,PF05328:CybS:53-158:PF01127:Sdh_cyt:ENSP00000356953:999:1,PF05328:CybS:53-158:PF13534:Fer4_17:ENSP00000364649:999:1	3	3	0
ENSG00000204370	ENSP00000364699	ENST00000528182	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ENST00000375549:88	88	49.703919352444885	6.462e-27	6.649e-27	88	4.184	0.002	0.773	PF05328:CybS:53-158:PF00890:FAD_binding_2:ENSP00000264932:998:1,PF05328:CybS:53-158:PF01127:Sdh_cyt:ENSP00000356953:999:1,PF05328:CybS:53-158:PF13534:Fer4_17:ENSP00000364649:999:1	3	3	0
ENSG00000204370	ENSP00000364699	ENST00000528182	151bb98d-d961-49c1-a54f-8293b3ab2ebd	ENST00000375549:88	88	49.703919352444885	6.462e-27	6.649e-27	88	4.965	0.002	0.788	PF05328:CybS:53-158:PF00890:FAD_binding_2:ENSP00000264932:998:1,PF05328:CybS:53-158:PF01127:Sdh_cyt:ENSP00000356953:999:1,PF05328:CybS:53-158:PF13534:Fer4_17:ENSP00000364649:999:1	3	3	0
ENSG00000204370	ENSP00000364699	ENST00000528182	0031d433-d703-4b2c-9fdf-2920008eb457	ENST00000375549:88	88	49.703919352444885	6.462e-27	6.649e-27	88	2.651	0.002	0.662	PF05328:CybS:53-158:PF00890:FAD_binding_2:ENSP00000264932:998:1,PF05328:CybS:53-158:PF01127:Sdh_cyt:ENSP00000356953:999:1,PF05328:CybS:53-158:PF13534:Fer4_17:ENSP00000364649:999:1	3	3	0
ENSG00000204370	ENSP00000364699	ENST00000528182	dd96340b-cc6f-4a3f-b441-c7af1d86684e	ENST00000375549:88	88	49.703919352444885	6.462e-27	6.649e-27	88	4.472	0.002	0.759	PF05328:CybS:53-158:PF00890:FAD_binding_2:ENSP00000264932:998:1,PF05328:CybS:53-158:PF01127:Sdh_cyt:ENSP00000356953:999:1,PF05328:CybS:53-158:PF13534:Fer4_17:ENSP00000364649:999:1	3	3	0
ENSG00000204370	ENSP00000364699	ENST00000528182	932c2e20-510c-4aed-879e-b69d90710b64	ENST00000375549:88	88	49.703919352444885	6.462e-27	6.649e-27	88	4.855	0.002	0.649	PF05328:CybS:53-158:PF00890:FAD_binding_2:ENSP00000264932:998:1,PF05328:CybS:53-158:PF01127:Sdh_cyt:ENSP00000356953:999:1,PF05328:CybS:53-158:PF13534:Fer4_17:ENSP00000364649:999:1	3	3	0
ENSG00000204371	ENSP00000364687	ENST00000375530	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000375537:67	88	3.4175999999999997	6.462e-27	6.649e-27	67	4.970	0.184	0.757	-	0	0	0
ENSG00000204371	ENSP00000364687	ENST00000375530	82a1c742-2d97-4c7a-bf1d-ca0233c60b6c	ENST00000375537:67	88	3.4175999999999997	6.462e-27	6.649e-27	67	2.552	0.184	0.644	-	0	0	0
ENSG00000204371	ENSP00000364687	ENST00000375530	9fc223be-56b9-4fde-8981-806a82045236	ENST00000375537:67	88	3.4175999999999997	6.462e-27	6.649e-27	67	3.577	0.184	0.598	-	0	0	0
ENSG00000204371	ENSP00000364687	ENST00000436026	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000375537:67	88	3.4175999999999997	6.462e-27	6.649e-27	67	2.738	0.121	0.651	PF00856:SET:1049-1155:PF00856:SET:ENSP00000358092:997:1	1	1	0
ENSG00000204371	ENSP00000364687	ENST00000436026	82bb01e9-a659-417b-b9e8-831a76277a21	ENST00000375537:67	88	3.4175999999999997	6.462e-27	6.649e-27	67	2.107	0.121	0.618	PF00856:SET:1049-1155:PF00856:SET:ENSP00000358092:997:1	1	1	0
ENSG00000204385	ENSP00000229729	ENST00000375562	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000229729:74	88	16.9473031628204	2.531e-23	2.553e-23	74	2.294	0.047	0.693	-	0	0	0
ENSG00000204388	ENSP00000364801	ENST00000545241	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000375650:88	88	inf	6.462e-27	6.649e-27	88	4.151	0.000	0.806	PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000249356:901:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000254322:921:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262375:921:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000264954:988:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000276570:935:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000314030:926:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000329558:989:1,PF00012:HSP70:6-612:PF02179:BAG:ENSP00000338814:921:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000354111:933:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000369127:929:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000378324:935:1	11	11	0
ENSG00000204389	ENSP00000364802	ENST00000458062	e4d3986d-f3bd-44c2-a850-b72571bf0215	ENST00000375651:87	88	10.10665597433841	6.462e-27	6.649e-27	87	3.938	0.000	0.765	PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000249356:902:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000254322:978:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262177:939:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262375:974:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000264954:993:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000265028:959:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000276570:935:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000314030:970:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000316053:900:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000329558:988:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000338019:924:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000354111:942:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000359799:919:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000369127:954:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000378324:951:1	15	15	0
ENSG00000204389	ENSP00000364802	ENST00000458062	64b434c0-0692-4034-9561-698a4d34629d	ENST00000375651:87	88	10.10665597433841	6.462e-27	6.649e-27	87	3.268	0.000	0.737	PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000249356:902:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000254322:978:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262177:939:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262375:974:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000264954:993:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000265028:959:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000276570:935:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000314030:970:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000316053:900:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000329558:988:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000338019:924:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000354111:942:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000359799:919:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000369127:954:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000378324:951:1	15	15	0
ENSG00000204389	ENSP00000364802	ENST00000458062	3a5a0fa3-1cbd-4123-a217-e5644dbbddde	ENST00000375651:87	88	10.10665597433841	6.462e-27	6.649e-27	87	3.005	0.000	0.717	PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000249356:902:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000254322:978:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262177:939:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262375:974:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000264954:993:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000265028:959:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000276570:935:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000314030:970:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000316053:900:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000329558:988:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000338019:924:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000354111:942:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000359799:919:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000369127:954:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000378324:951:1	15	15	0
ENSG00000204389	ENSP00000364802	ENST00000608703	47964b92-bd93-45b1-97c9-194da4c9dccb	ENST00000375651:87	88	10.10665597433841	6.462e-27	6.649e-27	87	2.575	0.090	0.720	PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000249356:902:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000254322:978:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262177:939:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262375:974:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000264954:993:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000265028:959:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000276570:935:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000314030:970:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000316053:900:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000329558:988:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000338019:924:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000354111:942:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000359799:919:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000369127:954:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000378324:951:1	15	15	0
ENSG00000204389	ENSP00000364802	ENST00000608703	5cd0eb59-abe2-4932-84d1-e76de485b53e	ENST00000375651:87	88	10.10665597433841	6.462e-27	6.649e-27	87	2.355	0.090	0.574	PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000249356:902:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000254322:978:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262177:939:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262375:974:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000264954:993:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000265028:959:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000276570:935:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000314030:970:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000316053:900:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000329558:988:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000338019:924:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000354111:942:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000359799:919:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000369127:954:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000378324:951:1	15	15	0
ENSG00000204389	ENSP00000364802	ENST00000608703	4487f658-d3c7-4efa-bdaa-dfec82673a5e	ENST00000375651:87	88	10.10665597433841	6.462e-27	6.649e-27	87	2.018	0.090	0.669	PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000249356:902:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000254322:978:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262177:939:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262375:974:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000264954:993:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000265028:959:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000276570:935:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000314030:970:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000316053:900:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000329558:988:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000338019:924:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000354111:942:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000359799:919:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000369127:954:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000378324:951:1	15	15	0
ENSG00000204389	ENSP00000364802	ENST00000608703	82a1c742-2d97-4c7a-bf1d-ca0233c60b6c	ENST00000375651:87	88	10.10665597433841	6.462e-27	6.649e-27	87	24.925	0.090	0.961	PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000249356:902:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000254322:978:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262177:939:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262375:974:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000264954:993:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000265028:959:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000276570:935:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000314030:970:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000316053:900:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000329558:988:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000338019:924:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000354111:942:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000359799:919:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000369127:954:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000378324:951:1	15	15	0
ENSG00000204389	ENSP00000364802	ENST00000608703	1dc3f8d9-c9fd-4178-a0d1-520fcf2a5ebe	ENST00000375651:87	88	10.10665597433841	6.462e-27	6.649e-27	87	3.153	0.090	0.659	PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000249356:902:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000254322:978:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262177:939:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262375:974:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000264954:993:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000265028:959:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000276570:935:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000314030:970:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000316053:900:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000329558:988:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000338019:924:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000354111:942:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000359799:919:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000369127:954:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000378324:951:1	15	15	0
ENSG00000204389	ENSP00000364802	ENST00000608703	ab75168e-e0a3-46b9-a96f-49f383271b41	ENST00000375651:87	88	10.10665597433841	6.462e-27	6.649e-27	87	72.603	0.090	0.986	PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000249356:902:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000254322:978:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262177:939:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262375:974:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000264954:993:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000265028:959:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000276570:935:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000314030:970:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000316053:900:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000329558:988:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000338019:924:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000354111:942:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000359799:919:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000369127:954:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000378324:951:1	15	15	0
ENSG00000204389	ENSP00000364802	ENST00000608703	d660ee4f-58f3-4fd9-997a-6a2d0eefa66f	ENST00000375651:87	88	10.10665597433841	6.462e-27	6.649e-27	87	5.460	0.090	0.845	PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000249356:902:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000254322:978:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262177:939:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000262375:974:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000264954:993:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000265028:959:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000276570:935:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000314030:970:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000316053:900:1,PF00012:HSP70:6-612:PF01025:GrpE:ENSP00000329558:988:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000338019:924:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000354111:942:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000359799:919:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000369127:954:1,PF00012:HSP70:6-612:PF00226:DnaJ:ENSP00000378324:951:1	15	15	0
ENSG00000204427	ENSP00000379282	ENST00000495769	310820cc-fc05-45c6-8f04-a44db0828686	ENST00000395952:80	88	3.8119567995910018	6.462e-27	6.649e-27	80	4.349	0.200	0.809	-	0	0	0
